group_id,time,value
10,2136,1,-0.016222
10,2137,1,-0.02417
10,2138,1,-0.020439
10,2139,1,-0.0151919999999999
10,2140,1,-0.016411
10,2141,1,-0.00886
10,2142,1,-0.02004
10,2143,1,-0.0256139999999999
10,2144,1,-0.021671
10,2145,1,-0.016888
10,2146,1,-0.01603
10,2147,1,-0.015808
10,2148,1,-0.0181139999999999
10,2149,1,-0.0249889999999999
10,2150,1,-0.0206699999999999
10,2151,1,-0.018016
10,2152,1,-0.019677
10,2153,1,-0.016218
10,2154,1,-0.014353
10,2155,1,-0.020694
10,2156,1,-0.01999
10,2157,1,-0.014493
10,2158,1,-0.016086
10,2159,1,-0.016471
10,2160,1,-0.013557
10,2161,1,-0.02008
10,2162,1,-0.020271
10,2163,1,-0.018262
10,2164,1,-0.017483
10,2165,1,-0.0151139999999999
10,2166,1,-0.01661
10,2167,1,-0.020184
10,2168,1,-0.0220919999999999
10,2169,1,-0.017821
10,2170,1,-0.018083
10,2171,1,-0.013314
10,2172,1,-0.015715
10,2173,1,-0.019961
10,2174,1,-0.015881
10,2175,1,-0.017181
10,2176,1,-0.0173539999999999
10,2177,1,-0.016692
10,2178,1,-0.018634
10,2179,1,-0.018416
10,2180,1,-0.020127
10,2181,1,-0.016744
10,2182,1,-0.012773
10,2183,1,-0.012924
10,2184,1,-0.0222039999999999
10,2185,1,-0.020503
10,2186,1,-0.028249
10,2187,1,-0.017401
10,2188,1,-0.011278
10,2189,1,-0.010452
10,2190,1,-0.017703
10,2191,1,-0.027512
10,2192,1,-0.022206
10,2193,1,-0.018921
10,2194,1,-0.0105469999999999
10,2195,1,-0.008586
10,2196,1,-0.016835
10,2197,1,-0.026181
10,2198,1,-0.018154
10,2199,1,-0.017319
10,2200,1,-0.017758
10,2201,1,-0.008734
10,2202,1,-0.007864
10,2203,1,-0.0171699999999999
10,2204,1,-0.018595
10,2205,1,-0.017706
10,2206,1,-0.018843
10,2207,1,-0.008761
10,2208,1,-0.01252
10,2209,1,-0.020771
10,2210,1,-0.020041
10,2211,1,-0.025474
10,2212,1,-0.01964
10,2213,1,-0.00688
10,2214,1,-0.010753
10,2215,1,-0.011264
10,2216,1,-0.024515
10,2217,1,-0.0217669999999999
10,2218,1,-0.017965
10,2219,1,-0.021904
10,2220,1,-0.020409
10,2221,1,-0.024894
10,2222,1,-0.014027
10,2223,1,-0.016047
10,2224,1,-0.015055
10,2225,1,-0.0061189999999999
10,2226,1,-0.015335
10,2227,1,-0.012558
10,2228,1,-0.017508
10,2229,1,-0.01551
10,2230,1,-0.011216
10,2231,1,-0.017428
10,2232,1,-0.015966
10,2233,1,-0.029278
10,2234,1,-0.019652
10,2235,1,-0.000655
10,2236,1,-0.007872
10,2237,1,-0.015421
10,2238,1,-0.0188
10,2239,1,-0.034604
10,2240,1,-0.036772
10,2241,1,-0.02226
10,2242,1,-0.0088989999999999
10,2243,1,-0.005411
10,2244,1,-0.019258
10,2245,1,-0.021628
10,2246,1,-0.015511
10,2247,1,-0.017351
10,2248,1,-0.007232
10,2249,1,-0.0045969999999999
10,2250,1,-0.016666
10,2251,1,-0.017166
10,2252,1,-0.026147
10,2253,1,-0.0351089999999999
10,2254,1,-0.015733
10,2255,1,-0.010747
10,2256,1,-0.014085
10,2257,1,-0.012277
10,2258,1,-0.020485
10,2259,1,-0.0182699999999999
10,2260,1,-0.016982
10,2261,1,-0.021711
10,2262,1,-0.017048
10,2263,1,-0.00951
10,2264,1,-0.026351
10,2265,1,-0.020184
10,2266,1,-0.021661
10,2267,1,-0.017456
10,2268,1,-0.012015
10,2269,1,-0.016763
10,2270,1,-0.022049
10,2271,1,-0.022224
10,2272,1,-0.023417
10,2273,1,-0.0128199999999999
10,2274,1,-0.011006
10,2275,1,-0.016094
10,2276,1,-0.016367
10,2277,1,-0.0286279999999999
10,2278,1,-0.029186
10,2279,1,-0.018498
10,2280,1,-0.016916
10,2281,1,-0.0137139999999999
10,2282,1,-0.013335
10,2283,1,-0.021225
10,2284,1,-0.020021
10,2285,1,-0.016278
10,2286,1,-0.015253
10,2287,1,-0.0137539999999999
10,2288,1,-0.01986
10,2289,1,-0.0231789999999999
10,2290,1,-0.02154
10,2291,1,-0.016625
10,2292,1,-0.017178
10,2293,1,-0.014207
10,2294,1,-0.018365
10,2295,1,-0.019339
10,2296,1,-0.013925
10,2297,1,-0.018533
10,2298,1,-0.018751
10,2299,1,-0.0145949999999999
10,2300,1,-0.022557
10,2301,1,-0.018063
10,2302,1,-0.0228909999999999
10,2303,1,-0.014712
10,2304,1,-0.008896
10,2305,1,-0.010718
10,2306,1,-0.021163
10,2307,1,-0.023125
10,2308,1,-0.026751
10,2309,1,-0.0115959999999999
10,2310,1,-0.0124129999999999
10,2311,1,-0.011894
10,2312,1,-0.021434
10,2313,1,-0.0307339999999999
10,2314,1,-0.020802
10,2315,1,-0.012758
10,2316,1,-0.013886
10,2317,1,-0.00734
10,2318,1,-0.017506
10,2319,1,-0.02554
10,2320,1,-0.020383
10,2321,1,-0.018118
10,2322,1,-0.0130879999999999
10,2323,1,-0.012109
10,2324,1,-0.011815
10,2325,1,-0.017481
10,2326,1,-0.019445
10,2327,1,-0.018782
10,2328,1,-0.01741
10,2329,1,-0.009422
10,2330,1,-0.012116
10,2331,1,-0.022192
10,2332,1,-0.020536
10,2333,1,-0.024306
10,2334,1,-0.016618
10,2335,1,-0.012457
10,2336,1,-0.016886
10,2337,1,-0.020502
10,2338,1,-0.024143
10,2339,1,-0.021935
10,2340,1,-0.0128259999999999
10,2341,1,-0.01961
10,2342,1,-0.013138
10,2343,1,-0.016807
10,2344,1,-0.007677
10,2345,1,-0.0169969999999999
10,2346,1,-0.0182419999999999
10,2347,1,-0.014415
10,2348,1,-0.022307
10,2349,1,-0.01937
10,2350,1,-0.0214639999999999
10,2351,1,-0.018357
10,2352,1,-0.018865
10,2353,1,-0.010045
10,2354,1,-0.016521
10,2355,1,-0.017891
10,2356,1,-0.0147389999999999
10,2357,1,-0.017245
10,2358,1,-0.017953
10,2359,1,-0.014477
10,2360,1,-0.018158
10,2361,1,-0.024181
10,2362,1,-0.024347
10,2363,1,-0.01991
10,2364,1,-0.0135919999999999
10,2365,1,-0.011049
10,2366,1,-0.019758
10,2367,1,-0.01719
10,2368,1,-0.023594
10,2369,1,-0.020819
10,2370,1,-0.0158659999999999
10,2371,1,-0.010471
10,2372,1,-0.0130099999999999
10,2373,1,-0.019312
10,2374,1,-0.018126
10,2375,1,-0.022399
10,2376,1,-0.017622
10,2377,1,-0.0105239999999999
10,2378,1,-0.0097209999999999
10,2379,1,-0.016574
10,2380,1,-0.018624
10,2381,1,-0.021527
10,2382,1,-0.022762
10,2383,1,-0.019968
10,2384,1,-0.018638
10,2385,1,-0.0110239999999999
10,2386,1,-0.021256
10,2387,1,-0.0248539999999999
10,2388,1,-0.019962
10,2389,1,-0.014783
10,2390,1,-0.016044
10,2391,1,-0.0142289999999999
10,2392,1,-0.0192379999999999
10,2393,1,-0.024589
10,2394,1,-0.021908
10,2395,1,-0.0184849999999999
10,2396,1,-0.011713
10,2397,1,-0.009538
10,2398,1,-0.015859
10,2399,1,-0.028189
10,2400,1,-0.022713
10,2401,1,-0.012124
10,2402,1,-0.016527
10,2403,1,-0.015585
10,2404,1,-0.016796
10,2405,1,-0.018007
10,2406,1,-0.017379
10,2407,1,-0.016304
10,2408,1,-0.014547
10,2409,1,-0.0130099999999999
10,2410,1,-0.02107
10,2411,1,-0.023644
10,2412,1,-0.023541
10,2413,1,-0.01429
10,2414,1,-0.014511
10,2415,1,-0.0145759999999999
10,2416,1,-0.021363
10,2417,1,-0.022024
10,2418,1,-0.017731
10,2419,1,-0.0188419999999999
10,2420,1,-0.015382
10,2421,1,-0.014832
10,2422,1,-0.0188389999999999
10,2423,1,-0.019367
10,2424,1,-0.017539
10,2425,1,-0.013748
10,2426,1,-0.00971
10,2427,1,-0.016411
10,2428,1,-0.0229979999999999
10,2429,1,-0.026974
10,2430,1,-0.02266
10,2431,1,-0.013725
10,2432,1,-0.0105989999999999
10,2433,1,-0.008812
10,2434,1,-0.0152509999999999
10,2435,1,-0.023488
10,2436,1,-0.020752
10,2437,1,-0.011918
10,2438,1,-0.015868
10,2439,1,-0.012092
10,2440,1,-0.024604
10,2441,1,-0.026011
10,2442,1,-0.02576
10,2443,1,-0.009263
10,2444,1,-0.011181
10,2445,1,-0.0048909999999999
10,2446,1,-0.016383
10,2447,1,-0.022174
10,2448,1,-0.021391
10,2449,1,-0.022126
10,2450,1,-0.015281
10,2451,1,-0.0125709999999999
10,2452,1,-0.0178919999999999
10,2453,1,-0.021368
10,2454,1,-0.018532
10,2455,1,-0.015863
10,2456,1,-0.012707
10,2457,1,-0.009791
10,2458,1,-0.017514
10,2459,1,-0.023641
10,2460,1,-0.027384
10,2461,1,-0.019002
10,2462,1,-0.007175
10,2463,1,-0.005528
10,2464,1,-0.009937
10,2465,1,-0.01954
10,2466,1,-0.020311
10,2467,1,-0.011021
10,2468,1,-0.01393
10,2469,1,-0.013299
10,2470,1,-0.023677
10,2471,1,-0.030372
10,2472,1,-0.028827
10,2473,1,-0.013368
10,2474,1,-0.01353
10,2475,1,-0.005997
10,2476,1,-0.016051
10,2477,1,-0.026659
10,2478,1,-0.018497
10,2479,1,-0.01419
10,2480,1,-0.016821
10,2481,1,-0.005145
10,2482,1,-0.024735
10,2483,1,-0.030503
10,2484,1,-0.027786
10,2485,1,-0.019471
10,2486,1,-0.008002
10,2487,1,-0.0007059999999999
10,2488,1,-0.008456
10,2489,1,-0.01833
10,2490,1,-0.019832
10,2491,1,-0.029148
10,2492,1,-0.021626
10,2493,1,-0.014653
10,2494,1,-0.0289529999999999
10,2495,1,-0.018557
10,2496,1,-0.0205449999999999
10,2497,1,-0.0258519999999999
10,2498,1,-0.012213
10,2499,1,0.001491
10,2500,1,-0.012343
10,2501,1,-0.015872
10,2502,1,-0.0178
10,2503,1,-0.019617
10,2504,1,-0.015547
10,2505,1,-0.02182
10,2506,1,-0.021507
10,2507,1,-0.014535
10,2508,1,-0.031069
10,2509,1,-0.0259949999999999
10,2510,1,-0.015393
10,2511,1,-0.013831
10,2512,1,-0.010765
10,2513,1,-0.015648
10,2514,1,-0.023505
10,2515,1,-0.023348
10,2516,1,-0.02278
10,2517,1,-0.0181729999999999
10,2518,1,-0.0138819999999999
10,2519,1,-0.017487
10,2520,1,-0.013486
10,2521,1,-0.0153759999999999
10,2522,1,-0.0156199999999999
10,2523,1,-0.009443
10,2524,1,-0.010485
10,2525,1,-0.019205
10,2526,1,-0.025351
10,2527,1,-0.0254229999999999
10,2528,1,-0.0221
10,2529,1,-0.014575
10,2530,1,-0.014721
10,2531,1,-0.010485
10,2532,1,-0.015028
10,2533,1,-0.0201259999999999
10,2534,1,-0.018779
10,2535,1,-0.01438
10,2536,1,-0.019115
10,2537,1,-0.018223
10,2538,1,-0.023108
10,2539,1,-0.027322
10,2540,1,-0.01486
10,2541,1,-0.019358
10,2542,1,-0.014699
10,2543,1,-0.012906
10,2544,1,-0.019191
10,2545,1,-0.017447
10,2546,1,-0.016774
10,2547,1,-0.013732
10,2548,1,-0.014265
10,2549,1,-0.016676
10,2550,1,-0.023203
10,2551,1,-0.021869
10,2552,1,-0.017821
10,2553,1,-0.012435
10,2554,1,-0.011425
10,2555,1,-0.011819
10,2556,1,-0.022147
10,2557,1,-0.027305
10,2558,1,-0.021928
10,2559,1,-0.016065
10,2560,1,-0.014505
10,2561,1,-0.010847
10,2562,1,-0.017674
10,2563,1,-0.018446
10,2564,1,-0.018866
10,2565,1,-0.01495
10,2566,1,-0.009183
10,2567,1,-0.0130669999999999
10,2568,1,-0.0164449999999999
10,2569,1,-0.020368
10,2570,1,-0.023133
10,2571,1,-0.018731
10,2572,1,-0.0129819999999999
10,2573,1,-0.011763
10,2574,1,-0.019065
10,2575,1,-0.024749
10,2576,1,-0.022236
10,2577,1,-0.019617
10,2578,1,-0.0128479999999999
10,2579,1,-0.009127
10,2580,1,-0.013219
10,2581,1,-0.016768
10,2582,1,-0.023456
10,2583,1,-0.0171699999999999
10,2584,1,-0.0138229999999999
10,2585,1,-0.020373
10,2586,1,-0.016038
10,2587,1,-0.022197
10,2588,1,-0.015666
10,2589,1,-0.022337
10,2590,1,-0.016528
10,2591,1,-0.012766
10,2592,1,-0.019262
10,2593,1,-0.020697
10,2594,1,-0.019566
10,2595,1,-0.020561
10,2596,1,-0.015972
10,2597,1,-0.010918
10,2598,1,-0.019887
10,2599,1,-0.018565
10,2600,1,-0.016349
10,2601,1,-0.020325
10,2602,1,-0.018359
10,2603,1,-0.015361
10,2604,1,-0.0157889999999999
10,2605,1,-0.0237509999999999
10,2606,1,-0.022489
10,2607,1,-0.021158
10,2608,1,-0.0126439999999999
10,2609,1,-0.013087
10,2610,1,-0.016215
10,2611,1,-0.0216169999999999
10,2612,1,-0.02309
10,2613,1,-0.021397
10,2614,1,-0.01645
10,2615,1,-0.0094349999999999
10,2616,1,-0.015863
10,2617,1,-0.019565
10,2618,1,-0.02399
10,2619,1,-0.023724
10,2620,1,-0.017013
10,2621,1,-0.0072
10,2622,1,-0.012648
10,2623,1,-0.016467
10,2624,1,-0.019043
10,2625,1,-0.021795
10,2626,1,-0.019172
10,2627,1,-0.016512
10,2628,1,-0.012953
10,2629,1,-0.013427
10,2630,1,-0.0268319999999999
10,2631,1,-0.022548
10,2632,1,-0.0256139999999999
10,2633,1,-0.014433
10,2634,1,-0.011019
10,2635,1,-0.016236
10,2636,1,-0.019351
10,2637,1,-0.023011
10,2638,1,-0.02264
10,2639,1,-0.0169379999999999
10,2640,1,-0.013236
10,2641,1,-0.017605
10,2642,1,-0.015915
10,2643,1,-0.022284
10,2644,1,-0.0209
10,2645,1,-0.01146
10,2646,1,-0.01701
10,2647,1,-0.015534
10,2648,1,-0.019402
10,2649,1,-0.017809
10,2650,1,-0.0181169999999999
10,2651,1,-0.014396
10,2652,1,-0.016772
10,2653,1,-0.014396
10,2654,1,-0.020056
10,2655,1,-0.023601
10,2656,1,-0.017315
10,2657,1,-0.011063
10,2658,1,-0.01695
10,2659,1,-0.015206
10,2660,1,-0.024009
10,2661,1,-0.0226889999999999
10,2662,1,-0.017921
10,2663,1,-0.018692
10,2664,1,-0.012563
10,2665,1,-0.014415
10,2666,1,-0.0212289999999999
10,2667,1,-0.01842
10,2668,1,-0.013977
10,2669,1,-0.010217
10,2670,1,-0.011663
10,2671,1,-0.018424
10,2672,1,-0.015777
10,2673,1,-0.025849
10,2674,1,-0.012719
10,2675,1,-0.011579
10,2676,1,-0.01458
10,2677,1,-0.014833
10,2678,1,-0.016329
10,2679,1,-0.025038
10,2680,1,-0.020662
10,2681,1,-0.017862
10,2682,1,-0.019042
10,2683,1,-0.021383
10,2684,1,-0.0167669999999999
10,2685,1,-0.016016
10,2686,1,-0.015941
10,2687,1,-0.0130389999999999
10,2688,1,-0.010624
10,2689,1,-0.011012
10,2690,1,-0.022566
10,2691,1,-0.033431
10,2692,1,-0.025429
10,2693,1,-0.023484
10,2694,1,-0.015323
10,2695,1,-0.007497
10,2696,1,-0.015706
10,2697,1,-0.009342
10,2698,1,-0.005567
10,2699,1,-0.026128
10,2700,1,-0.021497
10,2701,1,-0.017827
10,2702,1,-0.019009
10,2703,1,-0.021442
10,2704,1,-0.0183139999999999
10,2705,1,-0.011803
10,2706,1,-0.022035
10,2707,1,-0.023584
10,2708,1,-0.022834
10,2709,1,-0.008777
10,2710,1,-0.015151
10,2711,1,-0.016024
10,2712,1,-0.020114
10,2713,1,-0.020133
10,2714,1,-0.017075
10,2715,1,-0.022021
10,2716,1,-0.014946
10,2717,1,-0.025956
10,2718,1,-0.022208
10,2719,1,-0.007437
10,2720,1,-0.017159
10,2721,1,-0.004977
10,2722,1,-0.017209
10,2723,1,-0.021133
10,2724,1,-0.022788
10,2725,1,-0.018162
10,2726,1,-0.02282
10,2727,1,-0.019747
10,2728,1,-0.032088
10,2729,1,-0.025052
10,2730,1,-0.008868
10,2731,1,-0.011992
10,2732,1,-0.008002
10,2733,1,-0.011632
10,2734,1,-0.019828
10,2735,1,-0.017023
10,2736,1,-0.021231
10,2737,1,-0.016952
10,2738,1,-0.019454
10,2739,1,-0.027517
10,2740,1,-0.027579
10,2741,1,-0.0257319999999999
10,2742,1,-0.021781
10,2743,1,-0.008371
10,2744,1,-0.015237
10,2745,1,-0.013914
10,2746,1,-0.014191
10,2747,1,-0.02511
10,2748,1,-0.021054
10,2749,1,-0.015355
10,2750,1,-0.012465
10,2751,1,-0.015984
10,2752,1,-0.01851
10,2753,1,-0.018247
10,2754,1,-0.017506
10,2755,1,-0.0131729999999999
10,2756,1,-0.0178949999999999
10,2757,1,-0.018626
10,2758,1,-0.025575
10,2759,1,-0.026166
10,2760,1,-0.021175
10,2761,1,-0.013511
10,2762,1,-0.017597
10,2763,1,-0.0195189999999999
10,2764,1,-0.014631
10,2765,1,-0.018066
10,2766,1,-0.016921
10,2767,1,-0.0119519999999999
10,2768,1,-0.010789
10,2769,1,-0.0122329999999999
10,2770,1,-0.019668
10,2771,1,-0.0171009999999999
10,2772,1,-0.018317
10,2773,1,-0.016355
10,2774,1,-0.017338
10,2775,1,-0.016518
10,2776,1,-0.0219
10,2777,1,-0.026929
10,2778,1,-0.019903
10,2779,1,-0.012704
10,2780,1,-0.0143
10,2781,1,-0.011341
10,2782,1,-0.019397
10,2783,1,-0.026367
10,2784,1,-0.023349
10,2785,1,-0.0186689999999999
10,2786,1,-0.012765
10,2787,1,-0.012595
10,2788,1,-0.018955
10,2789,1,-0.01605
10,2790,1,-0.013527
10,2791,1,-0.013983
10,2792,1,-0.014688
10,2793,1,-0.014328
10,2794,1,-0.0152629999999999
10,2795,1,-0.021711
10,2796,1,-0.0161639999999999
10,2797,1,-0.01418
10,2798,1,-0.017115
10,2799,1,-0.013746
10,2800,1,-0.019543
10,2801,1,-0.026632
10,2802,1,-0.018027
10,2803,1,-0.0134349999999999
10,2804,1,-0.013581
10,2805,1,-0.014704
10,2806,1,-0.015707
10,2807,1,-0.018183
10,2808,1,-0.0209199999999999
10,2809,1,-0.020971
10,2810,1,-0.0129319999999999
10,2811,1,-0.015431
10,2812,1,-0.021888
10,2813,1,-0.025012
10,2814,1,-0.019112
10,2815,1,-0.019252
10,2816,1,-0.011542
10,2817,1,-0.006416
10,2818,1,-0.016008
10,2819,1,-0.01676
10,2820,1,-0.0213819999999999
10,2821,1,-0.025012
10,2822,1,-0.013644
10,2823,1,-0.011517
10,2824,1,-0.016089
10,2825,1,-0.023877
10,2826,1,-0.024499
10,2827,1,-0.016112
10,2828,1,-0.013315
10,2829,1,-0.018573
10,2830,1,-0.018282
10,2831,1,-0.020442
10,2832,1,-0.020209
10,2833,1,-0.0232759999999999
10,2834,1,-0.0140629999999999
10,2835,1,-0.013681
10,2836,1,-0.012564
10,2837,1,-0.015991
10,2838,1,-0.019648
10,2839,1,-0.017524
10,2840,1,-0.015269
10,2841,1,-0.014802
10,2842,1,-0.023349
10,2843,1,-0.030395
10,2844,1,-0.02633
10,2845,1,-0.021563
10,2846,1,-0.0171669999999999
10,2847,1,-0.012273
10,2848,1,-0.015021
10,2849,1,-0.019043
10,2850,1,-0.02294
10,2851,1,-0.020799
10,2852,1,-0.010223
10,2853,1,-0.0105239999999999
10,2854,1,-0.0149819999999999
10,2855,1,-0.01964
10,2856,1,-0.0248
10,2857,1,-0.0233139999999999
10,2858,1,-0.016079
10,2859,1,-0.012037
10,2860,1,-0.01548
10,2861,1,-0.026549
10,2862,1,-0.025407
10,2863,1,-0.026342
10,2864,1,-0.01871
10,2865,1,-0.007208
10,2866,1,-0.01484
10,2867,1,-0.015401
10,2868,1,-0.014454
10,2869,1,-0.02469
10,2870,1,-0.019308
10,2871,1,-0.014606
10,2872,1,-0.011651
10,2873,1,-0.0181069999999999
10,2874,1,-0.0184569999999999
10,2875,1,-0.0245349999999999
10,2876,1,-0.018937
10,2877,1,-0.019997
10,2878,1,-0.01807
10,2879,1,-0.017815
10,2880,1,-0.024071
10,2881,1,-0.025232
10,2882,1,-0.016005
10,2883,1,-0.012747
10,2884,1,-0.013083
10,2885,1,-0.01685
10,2886,1,-0.0177039999999999
10,2887,1,-0.014609
10,2888,1,-0.013944
10,2889,1,-0.015194
10,2890,1,-0.015529
10,2891,1,-0.017687
10,2892,1,-0.02257
10,2893,1,-0.018149
10,2894,1,-0.014313
10,2895,1,-0.013703
10,2896,1,-0.016341
10,2897,1,-0.019534
10,2898,1,-0.0245449999999999
10,2899,1,-0.026246
10,2900,1,-0.017676
10,2901,1,-0.016493
10,2902,1,-0.016265
10,2903,1,-0.012877
10,2904,1,-0.015036
10,2905,1,-0.018782
10,2906,1,-0.0204
10,2907,1,-0.018567
10,2908,1,-0.013404
10,2909,1,-0.016951
10,2910,1,-0.0258029999999999
10,2911,1,-0.025893
10,2912,1,-0.020096
10,2913,1,-0.0164069999999999
10,2914,1,-0.0157479999999999
10,2915,1,-0.008002
10,2916,1,-0.012818
10,2917,1,-0.014406
10,2918,1,-0.012163
10,2919,1,-0.015612
10,2920,1,-0.0133389999999999
10,2921,1,-0.01674
10,2922,1,-0.0210759999999999
10,2923,1,-0.022522
10,2924,1,-0.014956
10,2925,1,-0.020243
10,2926,1,-0.017029
10,2927,1,-0.027455
10,2928,1,-0.013568
10,2929,1,-0.009853
10,2930,1,-0.030861
10,2931,1,-0.025287
10,2932,1,-0.021105
10,2933,1,-0.020906
10,2934,1,-0.011393
10,2935,1,-0.021016
10,2936,1,-0.0043619999999999
10,2937,1,-0.011941
10,2938,1,-0.019988
10,2939,1,-0.0122849999999999
10,2940,1,-0.018556
10,2941,1,-0.023241
10,2942,1,-0.027336
10,2943,1,-0.026361
10,2944,1,-0.014047
10,2945,1,-0.009795
10,2946,1,-0.016568
10,2947,1,-0.019778
10,2948,1,-0.016036
10,2949,1,-0.0180199999999999
10,2950,1,-0.012539
10,2951,1,-0.017688
10,2952,1,-0.016707
10,2953,1,-0.014053
10,2954,1,-0.0207849999999999
10,2955,1,-0.022225
10,2956,1,-0.008867
10,2957,1,-0.022934
10,2958,1,-0.018403
10,2959,1,-0.018153
10,2960,1,-0.021832
10,2961,1,-0.017136
10,2962,1,-0.0147289999999999
10,2963,1,-0.018042
10,2964,1,-0.02081
10,2965,1,-0.0240669999999999
10,2966,1,-0.022949
10,2967,1,-0.013506
10,2968,1,-0.013791
10,2969,1,-0.0138139999999999
10,2970,1,-0.01696
10,2971,1,-0.020178
10,2972,1,-0.023629
10,2973,1,-0.019387
10,2974,1,-0.016066
10,2975,1,-0.015844
10,2976,1,-0.016759
10,2977,1,-0.021818
10,2978,1,-0.025126
10,2979,1,-0.0239069999999999
10,2980,1,-0.017605
10,2981,1,-0.010508
10,2982,1,-0.012605
10,2983,1,-0.021402
10,2984,1,-0.022843
10,2985,1,-0.0206949999999999
10,2986,1,-0.01804
10,2987,1,-0.008206
10,2988,1,-0.014709
10,2989,1,-0.016447
10,2990,1,-0.020012
10,2991,1,-0.02866
10,2992,1,-0.021665
10,2993,1,-0.0171419999999999
10,2994,1,-0.013623
10,2995,1,-0.017957
10,2996,1,-0.0124409999999999
10,2997,1,-0.023478
10,2998,1,-0.010373
10,2999,1,-0.0148729999999999
10,3000,1,-0.02069
10,3001,1,-0.015635
10,3002,1,-0.022131
10,3003,1,-0.023308
10,3004,1,-0.015636
10,3005,1,-0.010025
10,3006,1,-0.010845
10,3007,1,-0.016106
10,3008,1,-0.02172
10,3009,1,-0.019793
10,3010,1,-0.015993
10,3011,1,-0.015887
10,3012,1,-0.0138199999999999
10,3013,1,-0.019378
10,3014,1,-0.022168
10,3015,1,-0.018317
10,3016,1,-0.014893
10,3017,1,-0.01113
10,3018,1,-0.0150879999999999
10,3019,1,-0.01874
10,3020,1,-0.020959
10,3021,1,-0.024654
10,3022,1,-0.013771
10,3023,1,-0.009238
10,3024,1,-0.01714
10,3025,1,-0.014177
10,3026,1,-0.023136
10,3027,1,-0.027489
10,3028,1,-0.0246289999999999
10,3029,1,-0.016485
10,3030,1,-0.015012
10,3031,1,-0.013628
10,3032,1,-0.020802
10,3033,1,-0.018216
10,3034,1,-0.009181
10,3035,1,-0.012085
10,3036,1,-0.014359
10,3037,1,-0.012872
10,3038,1,-0.021152
10,3039,1,-0.017847
10,3040,1,-0.016745
10,3041,1,-0.0172009999999999
10,3042,1,-0.01784
10,3043,1,-0.014372
10,3044,1,-0.01841
10,3045,1,-0.016827
10,3046,1,-0.0141129999999999
10,3047,1,-0.0145189999999999
10,3048,1,-0.017244
10,3049,1,-0.020023
10,3050,1,-0.0237229999999999
10,3051,1,-0.022206
10,3052,1,-0.022435
10,3053,1,-0.020315
10,3054,1,-0.014461
10,3055,1,-0.0130669999999999
10,3056,1,-0.019586
10,3057,1,-0.020811
10,3058,1,-0.012022
10,3059,1,-0.018915
10,3060,1,-0.013403
10,3061,1,-0.012223
10,3062,1,-0.019825
10,3063,1,-0.023734
10,3064,1,-0.023795
10,3065,1,-0.02182
10,3066,1,-0.0105379999999999
10,3067,1,-0.014525
10,3068,1,-0.016594
10,3069,1,-0.0206979999999999
10,3070,1,-0.017209
10,3071,1,-0.018028
10,3072,1,-0.018921
10,3073,1,-0.017766
10,3074,1,-0.015116
10,3075,1,-0.016946
10,3076,1,-0.0190639999999999
10,3077,1,-0.020326
10,3078,1,-0.014482
10,3079,1,-0.0185129999999999
10,3080,1,-0.018808
10,3081,1,-0.020904
10,3082,1,-0.018705
10,3083,1,-0.015502
10,3084,1,-0.015306
10,3085,1,-0.016736
10,3086,1,-0.020747
10,3087,1,-0.025651
10,3088,1,-0.021407
10,3089,1,-0.0158759999999999
10,3090,1,-0.011588
10,3091,1,-0.019563
10,3092,1,-0.017296
10,3093,1,-0.017355
10,3094,1,-0.021223
10,3095,1,-0.017558
10,3096,1,-0.013527
10,3097,1,-0.012966
10,3098,1,-0.0165909999999999
10,3099,1,-0.022505
10,3100,1,-0.021668
10,3101,1,-0.024049
10,3102,1,-0.015275
10,3103,1,-0.008037
10,3104,1,-0.015123
10,3105,1,-0.022012
10,3106,1,-0.024525
10,3107,1,-0.021483
10,3108,1,-0.019159
10,3109,1,-0.010891
10,3110,1,-0.0155699999999999
10,3111,1,-0.016035
10,3112,1,-0.022028
10,3113,1,-0.025388
10,3114,1,-0.017832
10,3115,1,-0.010125
10,3116,1,-0.0126959999999999
10,3117,1,-0.014772
10,3118,1,-0.014078
10,3119,1,-0.02301
10,3120,1,-0.016294
10,3121,1,-0.019988
10,3122,1,-0.02111
10,3123,1,-0.014156
10,3124,1,-0.020491
10,3125,1,-0.015719
10,3126,1,-0.01057
10,3127,1,-0.009768
10,3128,1,-0.015182
10,3129,1,-0.0199419999999999
10,3130,1,-0.021763
10,3131,1,-0.019622
10,3132,1,-0.019362
10,3133,1,-0.019532
10,3134,1,-0.014805
10,3135,1,-0.016038
10,3136,1,-0.014297
10,3137,1,-0.01495
10,3138,1,-0.010657
10,3139,1,-0.010182
10,3140,1,-0.020771
10,3141,1,-0.0261
10,3142,1,-0.024903
10,3143,1,-0.026445
10,3144,1,-0.011862
10,3145,1,-0.0068239999999999
10,3146,1,-0.010863
10,3147,1,-0.012355
10,3148,1,-0.0217319999999999
10,3149,1,-0.025837
10,3150,1,-0.019718
10,3151,1,-0.011912
10,3152,1,-0.020114
10,3153,1,-0.025015
10,3154,1,-0.019871
10,3155,1,-0.028917
10,3156,1,0.00397
10,3157,1,-0.006326
10,3158,1,-0.001873
10,3159,1,-0.025141
10,3160,1,-0.023658
10,3161,1,-0.018328
10,3162,1,-0.020783
10,3163,1,-0.019593
10,3164,1,-0.018829
10,3165,1,-0.0139449999999999
10,3166,1,-0.018209
