group_id,time,label,value
18,1107,1,-0.01818
18,1108,1,-0.019622
18,1109,1,-0.018474
18,1110,1,-0.018944
18,1111,1,-0.0205729999999999
18,1112,1,-0.013568
18,1113,1,-0.018032
18,1114,1,-0.020697
18,1115,1,-0.016183
18,1116,1,-0.011839
18,1117,1,-0.009953
18,1118,1,-0.012803
18,1119,1,-0.0146139999999999
18,1120,1,-0.0103209999999999
18,1121,1,-0.011926
18,1122,1,-0.0113569999999999
18,1123,1,-0.0205319999999999
18,1124,1,-0.016211
18,1125,1,-0.012559
18,1126,1,-0.022918
18,1127,1,-0.0224
18,1128,1,-0.016176
18,1129,1,-0.014709
18,1130,1,-0.013299
18,1131,1,-0.015404
18,1132,1,-0.023923
18,1133,1,-0.017567
18,1134,1,-0.0223699999999999
18,1135,1,-0.013628
18,1136,1,-0.015821
18,1137,1,-0.018806
18,1138,1,-0.010477
18,1139,1,-0.016567
18,1140,1,-0.015846
18,1141,1,-0.020771
18,1142,1,-0.020662
18,1143,1,-0.022274
18,1144,1,-0.01434
18,1145,1,-0.01611
18,1146,1,-0.0123209999999999
18,1147,1,-0.014969
18,1148,1,-0.018471
18,1149,1,-0.018807
18,1150,1,-0.018129
18,1151,1,-0.015889
18,1152,1,-0.013752
18,1153,1,-0.018384
18,1154,1,-0.019902
18,1155,1,-0.013878
18,1156,1,-0.02123
18,1157,1,-0.010965
18,1158,1,-0.015147
18,1159,1,-0.021038
18,1160,1,-0.011413
18,1161,1,-0.014339
18,1162,1,-0.011271
18,1163,1,-0.017057
18,1164,1,-0.0285649999999999
18,1165,1,-0.015436
18,1166,1,-0.017147
18,1167,1,-0.017862
18,1168,1,-0.02153
18,1169,1,-0.0100069999999999
18,1170,1,-0.016219
18,1171,1,-0.022847
18,1172,1,-0.019186
18,1173,1,-0.020276
18,1174,1,-0.016708
18,1175,1,-0.0148949999999999
18,1176,1,-0.00994
18,1177,1,-0.02083
18,1178,1,-0.02294
18,1179,1,-0.017225
18,1180,1,-0.01575
18,1181,1,-0.01941
18,1182,1,-0.015981
18,1183,1,-0.014018
18,1184,1,-0.013151
18,1185,1,-0.011626
18,1186,1,-0.017553
18,1187,1,-0.020153
18,1188,1,-0.02648
18,1189,1,-0.008997
18,1190,1,-0.01181
18,1191,1,-0.017254
18,1192,1,-0.024257
18,1193,1,-0.019352
18,1194,1,-0.020337
18,1195,1,-0.024034
18,1196,1,-0.018827
18,1197,1,-0.016747
18,1198,1,-0.012414
18,1199,1,-0.018197
18,1200,1,-0.022791
18,1201,1,-0.01539
18,1202,1,-0.016082
18,1203,1,-0.022652
18,1204,1,-0.024809
18,1205,1,-0.019872
18,1206,1,-0.020435
18,1207,1,-0.010735
18,1208,1,-0.023746
18,1209,1,-0.012405
18,1210,1,-0.013848
18,1211,1,-0.016719
18,1212,1,-0.027063
18,1213,1,-0.020412
18,1214,1,-0.017065
18,1215,1,-0.016363
18,1216,1,-0.014936
18,1217,1,-0.0147599999999999
18,1218,1,-0.020327
18,1219,1,-0.019691
18,1220,1,-0.01593
18,1221,1,-0.015878
18,1222,1,-0.024452
18,1223,1,-0.022514
18,1224,1,-0.020675
18,1225,1,-0.0125849999999999
18,1226,1,-0.012626
18,1227,1,-0.020628
18,1228,1,-0.020205
18,1229,1,-0.025336
18,1230,1,-0.016197
18,1231,1,-0.023474
18,1232,1,-0.019497
18,1233,1,-0.025102
18,1234,1,-0.0116569999999999
18,1235,1,-0.016293
18,1236,1,-0.020427
18,1237,1,-0.010591
18,1238,1,-0.017232
18,1239,1,-0.018294
18,1240,1,-0.021687
18,1241,1,-0.017776
18,1242,1,-0.022879
18,1243,1,-0.026661
18,1244,1,-0.027808
18,1245,1,-0.020216
18,1246,1,-0.011665
18,1247,1,-0.008995
18,1248,1,-0.023709
18,1249,1,-0.024596
18,1250,1,-0.020096
18,1251,1,-0.011854
18,1252,1,-0.018724
18,1253,1,-0.018393
18,1254,1,-0.016725
18,1255,1,-0.0214889999999999
18,1256,1,-0.011541
18,1257,1,-0.0381149999999999
18,1258,1,-0.0253389999999999
18,1259,1,-0.026909
18,1260,1,-0.016235
18,1261,1,-0.001794
18,1262,1,-0.023163
18,1263,1,-0.016755
18,1264,1,-0.02814
18,1265,1,-0.023966
18,1266,1,-0.004871
18,1267,1,-0.00119
18,1268,1,-0.023392
18,1269,1,-0.032477
18,1270,1,-0.021394
18,1271,1,-0.014752
18,1272,1,-0.002209
18,1273,1,-0.018556
18,1274,1,-0.011843
18,1275,1,-0.020109
18,1276,1,-0.046765
18,1277,1,-0.022885
18,1278,1,-0.0159169999999999
18,1279,1,-0.005719
18,1280,1,-0.021376
18,1281,1,-0.016576
18,1282,1,-0.023668
18,1283,1,-0.009701
18,1284,1,-0.012489
18,1285,1,-0.016555
18,1286,1,-0.008518
18,1287,1,-0.022165
18,1288,1,-0.012834
18,1289,1,-0.0098
18,1290,1,-0.02763
18,1291,1,-0.010142
18,1292,1,-0.017825
18,1293,1,-0.031505
18,1294,1,-0.027461
18,1295,1,-0.016356
18,1296,1,-0.025122
18,1297,1,-0.013381
18,1298,1,-0.024241
18,1299,1,-0.017641
18,1300,1,-0.014681
18,1301,1,-0.013897
18,1302,1,-0.007414
18,1303,1,-0.010613
18,1304,1,-0.010383
18,1305,1,-0.018082
18,1306,1,-0.006437
18,1307,1,-0.0311889999999999
18,1308,1,-0.020837
18,1309,1,-0.027291
18,1310,1,-0.0265839999999999
18,1311,1,-0.019218
18,1312,1,-0.006247
18,1313,1,-0.025407
18,1314,1,-0.011906
18,1315,1,-0.020678
18,1316,1,-0.0198
18,1317,1,-0.015561
18,1318,1,-0.013646
18,1319,1,-0.00819
18,1320,1,-0.007735
18,1321,1,-0.022808
18,1322,1,-0.009767
18,1323,1,-0.01764
18,1324,1,-0.010222
18,1325,1,-0.017061
18,1326,1,-0.020925
18,1327,1,-0.0170729999999999
18,1328,1,-0.013158
18,1329,1,-0.0118459999999999
18,1330,1,-0.024439
18,1331,1,-0.011515
18,1332,1,-0.010612
18,1333,1,-0.018641
18,1334,1,-0.021379
18,1335,1,-0.0185129999999999
18,1336,1,-0.009062
18,1337,1,-0.011043
18,1338,1,-0.0142199999999999
18,1339,1,-0.01883
18,1340,1,-0.018829
18,1341,1,-0.021834
18,1342,1,-0.013306
18,1343,1,-0.020838
18,1344,1,-0.022118
18,1345,1,-0.009149
18,1346,1,-0.021282
18,1347,1,-0.015893
18,1348,1,-0.022706
18,1349,1,-0.021327
18,1350,1,-0.019485
18,1351,1,-0.0150879999999999
18,1352,1,-0.012946
18,1353,1,-0.0091659999999999
18,1354,1,-0.0146229999999999
18,1355,1,-0.017901
18,1356,1,-0.017708
18,1357,1,-0.019383
18,1358,1,-0.020666
18,1359,1,-0.0144219999999999
18,1360,1,-0.017473
18,1361,1,-0.021033
18,1362,1,-0.016312
18,1363,1,-0.017844
18,1364,1,-0.011845
18,1365,1,-0.016893
18,1366,1,-0.019205
18,1367,1,-0.004921
18,1368,1,-0.0129039999999999
18,1369,1,-0.009598
18,1370,1,-0.013122
18,1371,1,-0.028562
18,1372,1,-0.018579
18,1373,1,-0.012731
18,1374,1,-0.017943
18,1375,1,-0.026166
18,1376,1,-0.016138
18,1377,1,-0.021213
18,1378,1,-0.023688
18,1379,1,-0.021558
18,1380,1,-0.0199449999999999
18,1381,1,-0.012202
18,1382,1,-0.014918
18,1383,1,-0.010841
18,1384,1,-0.015543
18,1385,1,-0.017594
18,1386,1,-0.017296
18,1387,1,-0.017455
18,1388,1,-0.021581
18,1389,1,-0.0194319999999999
18,1390,1,-0.01346
18,1391,1,-0.0138199999999999
18,1392,1,-0.013737
18,1393,1,-0.021728
18,1394,1,-0.02143
18,1395,1,-0.028868
18,1396,1,-0.009032
18,1397,1,-0.0119569999999999
18,1398,1,-0.018779
18,1399,1,-0.021611
18,1400,1,-0.020558
18,1401,1,-0.01511
18,1402,1,-0.0177389999999999
18,1403,1,-0.013556
18,1404,1,-0.017491
18,1405,1,-0.014003
18,1406,1,-0.019089
18,1407,1,-0.025234
18,1408,1,-0.01925
18,1409,1,-0.019763
18,1410,1,-0.02412
18,1411,1,-0.028912
18,1412,1,-0.021378
18,1413,1,-0.017272
18,1414,1,-0.010467
18,1415,1,-0.021932
18,1416,1,-0.010358
18,1417,1,-0.017038
18,1418,1,-0.008494
18,1419,1,-0.0199139999999999
18,1420,1,-0.0232509999999999
18,1421,1,-0.01613
18,1422,1,-0.011728
18,1423,1,-0.019284
18,1424,1,-0.009216
18,1425,1,-0.024405
18,1426,1,-0.019704
18,1427,1,-0.020262
18,1428,1,-0.02385
18,1429,1,-0.020558
18,1430,1,-0.020352
18,1431,1,-0.017746
18,1432,1,-0.012084
18,1433,1,-0.013045
18,1434,1,-0.023885
18,1435,1,-0.0204659999999999
18,1436,1,-0.025375
18,1437,1,-0.013096
18,1438,1,-0.015324
18,1439,1,-0.012532
18,1440,1,-0.024267
18,1441,1,-0.018655
18,1442,1,-0.019781
18,1443,1,-0.021286
18,1444,1,-0.01466
18,1445,1,-0.018657
18,1446,1,-0.020106
18,1447,1,-0.025553
18,1448,1,-0.021457
18,1449,1,-0.021343
18,1450,1,-0.02615
18,1451,1,-0.020794
18,1452,1,-0.017194
18,1453,1,-0.013719
18,1454,1,-0.009897
18,1455,1,-0.01661
18,1456,1,-0.028861
18,1457,1,-0.01809
18,1458,1,-0.005869
18,1459,1,-0.015881
18,1460,1,-0.017913
18,1461,1,-0.017322
18,1462,1,-0.022288
18,1463,1,-0.015652
18,1464,1,-0.019978
18,1465,1,-0.01746
18,1466,1,-0.0219539999999999
18,1467,1,-0.016993
18,1468,1,-0.021276
18,1469,1,-0.021152
18,1470,1,-0.017999
18,1471,1,-0.0181659999999999
18,1472,1,-0.0103769999999999
18,1473,1,-0.017449
18,1474,1,-0.026072
18,1475,1,-0.010839
18,1476,1,-0.023321
18,1477,1,-0.018303
18,1478,1,-0.018692
18,1479,1,-0.022605
18,1480,1,-0.0156639999999999
18,1481,1,-0.020921
18,1482,1,-0.01254
18,1483,1,-0.017581
18,1484,1,-0.021813
18,1485,1,-0.023618
18,1486,1,-0.021974
18,1487,1,-0.014985
18,1488,1,-0.023186
18,1489,1,-0.0188
18,1490,1,-0.016921
18,1491,1,-0.0213819999999999
18,1492,1,-0.015177
18,1493,1,-0.0005139999999999
18,1494,1,-0.020344
18,1495,1,-0.013863
18,1496,1,-0.03007
18,1497,1,-0.036514
18,1498,1,-0.030273
18,1499,1,-0.009806
18,1500,1,-0.007168
18,1501,1,-0.014057
18,1502,1,-0.003884
18,1503,1,-0.036275
18,1504,1,-0.026922
18,1505,1,-0.047673
18,1506,1,-0.01523
18,1507,1,-0.011725
18,1508,1,-0.016112
18,1509,1,-0.016523
18,1510,1,-0.011976
18,1511,1,-0.003747
18,1512,1,-0.0112909999999999
18,1513,1,-0.0154669999999999
18,1514,1,-0.026105
18,1515,1,-0.023582
18,1516,1,-0.022174
18,1517,1,-0.01639
18,1518,1,-0.004674
18,1519,1,-0.0091659999999999
18,1520,1,-0.009718
18,1521,1,-0.019853
18,1522,1,-0.021065
18,1523,1,-0.01806
18,1524,1,-0.018093
18,1525,1,-0.023135
18,1526,1,-0.007306
18,1527,1,-0.0149539999999999
18,1528,1,-0.024208
18,1529,1,-0.023372
18,1530,1,-0.019597
18,1531,1,-0.013705
18,1532,1,-0.018082
18,1533,1,-0.022278
18,1534,1,-0.01423
18,1535,1,-0.012865
18,1536,1,-0.011068
18,1537,1,-0.0123629999999999
18,1538,1,-0.016153
18,1539,1,-0.005077
18,1540,1,-0.011793
18,1541,1,-0.023959
18,1542,1,-0.019186
18,1543,1,-0.016065
18,1544,1,-0.021593
18,1545,1,-0.026972
18,1546,1,-0.022106
18,1547,1,-0.014837
18,1548,1,-0.023141
18,1549,1,-0.017346
18,1550,1,-0.024816
18,1551,1,-0.019959
18,1552,1,-0.009858
18,1553,1,-0.013061
18,1554,1,-0.010135
18,1555,1,-0.01889
18,1556,1,-0.012234
18,1557,1,-0.016141
18,1558,1,-0.019645
18,1559,1,-0.013724
18,1560,1,-0.014555
18,1561,1,-0.015553
18,1562,1,-0.024427
18,1563,1,-0.0219919999999999
18,1564,1,-0.024077
18,1565,1,-0.021496
18,1566,1,-0.018504
18,1567,1,-0.012534
18,1568,1,-0.016681
18,1569,1,-0.0197509999999999
18,1570,1,-0.018764
18,1571,1,-0.003231
18,1572,1,-0.007651
18,1573,1,-0.018201
18,1574,1,-0.005735
18,1575,1,-0.019006
18,1576,1,-0.0140889999999999
18,1577,1,-0.0114989999999999
18,1578,1,-0.023059
18,1579,1,-0.016736
18,1580,1,-0.017758
18,1581,1,-0.0241259999999999
18,1582,1,-0.0277129999999999
18,1583,1,-0.018305
18,1584,1,-0.015478
18,1585,1,-0.029023
18,1586,1,-0.027111
18,1587,1,-0.021093
18,1588,1,-0.007839
18,1589,1,-0.014194
18,1590,1,-0.007517
18,1591,1,-0.013702
18,1592,1,-0.015996
18,1593,1,-0.015153
18,1594,1,-0.019007
18,1595,1,-0.018152
18,1596,1,-0.016138
18,1597,1,-0.0139379999999999
18,1598,1,-0.020169
18,1599,1,-0.019988
18,1600,1,-0.024384
18,1601,1,-0.020006
18,1602,1,-0.023952
18,1603,1,-0.014003
18,1604,1,-0.011219
18,1605,1,-0.0158379999999999
18,1606,1,-0.018321
18,1607,1,-0.014978
18,1608,1,-0.014116
18,1609,1,-0.018085
18,1610,1,-0.0134349999999999
18,1611,1,-0.013488
18,1612,1,-0.012354
18,1613,1,-0.017096
18,1614,1,-0.025952
18,1615,1,-0.023721
18,1616,1,-0.019464
18,1617,1,-0.023282
18,1618,1,-0.028792
18,1619,1,-0.02022
18,1620,1,-0.022827
18,1621,1,-0.009455
18,1622,1,-0.023701
18,1623,1,-0.006486
18,1624,1,-0.008015
18,1625,1,-0.009434
18,1626,1,-0.021943
18,1627,1,-0.02605
18,1628,1,-0.014206
18,1629,1,-0.015851
18,1630,1,-0.012872
18,1631,1,-0.011317
18,1632,1,-0.022784
18,1633,1,-0.025015
18,1634,1,-0.02148
18,1635,1,-0.028488
18,1636,1,-0.0189669999999999
18,1637,1,-0.019551
18,1638,1,-0.0142289999999999
18,1639,1,-0.016947
18,1640,1,-0.01253
18,1641,1,-0.020862
18,1642,1,-0.0185919999999999
18,1643,1,-0.021894
18,1644,1,-0.019794
18,1645,1,-0.01623
18,1646,1,-0.0138039999999999
18,1647,1,-0.022671
18,1648,1,-0.017099
18,1649,1,-0.021685
18,1650,1,-0.0254509999999999
18,1651,1,-0.015247
18,1652,1,-0.015406
18,1653,1,-0.023016
18,1654,1,-0.02539
18,1655,1,-0.022883
18,1656,1,-0.0212699999999999
18,1657,1,-0.024077
18,1658,1,-0.022944
18,1659,1,-0.012128
18,1660,1,-0.014204
18,1661,1,-0.014096
18,1662,1,-0.020084
18,1663,1,-0.0294
18,1664,1,-0.020584
18,1665,1,-0.009365
18,1666,1,-0.018835
18,1667,1,-0.02139
18,1668,1,-0.017276
18,1669,1,-0.023207
18,1670,1,-0.016759
18,1671,1,-0.0201469999999999
18,1672,1,-0.018389
18,1673,1,-0.020096
18,1674,1,-0.018086
18,1675,1,-0.016521
18,1676,1,-0.018818
18,1677,1,-0.026288
18,1678,1,-0.017969
18,1679,1,-0.01485
18,1680,1,-0.0145979999999999
18,1681,1,-0.020221
18,1682,1,-0.0140159999999999
18,1683,1,-0.026541
18,1684,1,-0.023145
18,1685,1,-0.0151659999999999
18,1686,1,-0.017378
18,1687,1,-0.017107
18,1688,1,-0.016991
18,1689,1,-0.015331
18,1690,1,-0.017948
18,1691,1,-0.019469
18,1692,1,-0.019978
18,1693,1,-0.01741
18,1694,1,-0.016921
18,1695,1,-0.0257589999999999
18,1696,1,-0.016747
18,1697,1,-0.022505
18,1698,1,-0.01786
18,1699,1,-0.0171979999999999
18,1700,1,-0.012575
18,1701,1,-0.011125
18,1702,1,-0.0160319999999999
18,1703,1,-0.017878
18,1704,1,-0.022346
18,1705,1,-0.012473
18,1706,1,-0.014484
18,1707,1,-0.017616
18,1708,1,-0.024534
18,1709,1,-0.016696
18,1710,1,-0.01514
18,1711,1,-0.013392
18,1712,1,-0.026302
18,1713,1,-0.016035
18,1714,1,-0.021746
18,1715,1,-0.01419
18,1716,1,-0.009059
18,1717,1,-0.022032
18,1718,1,-0.0088349999999999
18,1719,1,-0.016819
18,1720,1,-0.015431
18,1721,1,-0.020482
18,1722,1,-0.02044
18,1723,1,-0.020713
18,1724,1,-0.025273
18,1725,1,-0.025594
18,1726,1,-0.011918
18,1727,1,-0.0267339999999999
18,1728,1,-0.013824
18,1729,1,-0.017656
18,1730,1,-0.023157
18,1731,1,-0.012406
18,1732,1,-0.02054
18,1733,1,-0.026216
18,1734,1,0.001872
18,1735,1,0.001225
18,1736,1,-0.004228
18,1737,1,-0.003949
18,1738,1,-0.017913
18,1739,1,-0.0263339999999999
18,1740,1,-0.024774
18,1741,1,-0.009075
18,1742,1,-0.007349
18,1743,1,-0.005122
18,1744,1,-0.029563
18,1745,1,-0.027355
18,1746,1,-0.010426
18,1747,1,-0.027787
18,1748,1,-0.0085
18,1749,1,-0.0030239999999999
18,1750,1,-0.0166979999999999
18,1751,1,-0.007567
18,1752,1,-0.025674
18,1753,1,-0.023821
18,1754,1,-0.012407
18,1755,1,-0.01217
18,1756,1,-0.012798
18,1757,1,-0.02004
18,1758,1,-0.0234729999999999
18,1759,1,-0.011283
18,1760,1,-0.0145759999999999
18,1761,1,-0.012116
18,1762,1,-0.024666
18,1763,1,-0.021832
18,1764,1,-0.028265
18,1765,1,-0.017404
18,1766,1,-0.013621
18,1767,1,-0.008743
18,1768,1,-0.0107409999999999
18,1769,1,-0.013111
18,1770,1,-0.0180229999999999
18,1771,1,-0.012544
18,1772,1,-0.019142
18,1773,1,-0.01084
18,1774,1,-0.015565
18,1775,1,-0.024416
18,1776,1,-0.020117
18,1777,1,-0.019618
18,1778,1,-0.017824
18,1779,1,-0.016437
18,1780,1,-0.0263899999999999
18,1781,1,-0.013572
18,1782,1,-0.016575
18,1783,1,-0.0121959999999999
18,1784,1,-0.012797
18,1785,1,-0.027431
18,1786,1,-0.012959
18,1787,1,-0.007527
18,1788,1,-0.019426
18,1789,1,-0.0259149999999999
18,1790,1,-0.018743
18,1791,1,-0.0120629999999999
18,1792,1,-0.02101
18,1793,1,-0.021802
18,1794,1,-0.026812
18,1795,1,-0.018626
18,1796,1,-0.0153
18,1797,1,-0.006378
18,1798,1,-0.013779
18,1799,1,-0.021751
18,1800,1,-0.020221
18,1801,1,-0.018729
18,1802,1,-0.021888
18,1803,1,-0.012619
18,1804,1,-0.014421
18,1805,1,-0.014956
18,1806,1,-0.0100349999999999
18,1807,1,-0.021777
18,1808,1,-0.0190259999999999
18,1809,1,-0.025525
18,1810,1,-0.015261
18,1811,1,-0.01404
18,1812,1,-0.01804
18,1813,1,-0.024028
18,1814,1,-0.01782
18,1815,1,-0.019328
18,1816,1,-0.020154
18,1817,1,-0.015312
18,1818,1,-0.017064
18,1819,1,-0.012911
18,1820,1,-0.018185
18,1821,1,-0.022063
18,1822,1,-0.016322
18,1823,1,-0.016874
18,1824,1,-0.022291
18,1825,1,-0.026785
18,1826,1,-0.023036
18,1827,1,-0.024831
18,1828,1,-0.01559
18,1829,1,-0.027291
18,1830,1,-0.011372
18,1831,1,-0.0144139999999999
18,1832,1,-0.0137449999999999
18,1833,1,-0.026545
18,1834,1,-0.0144409999999999
18,1835,1,-0.0219919999999999
18,1836,1,-0.01714
18,1837,1,-0.013722
18,1838,1,-0.015808
18,1839,1,-0.01968
18,1840,1,-0.019828
18,1841,1,-0.017948
18,1842,1,-0.01999
18,1843,1,-0.024154
18,1844,1,-0.0232199999999999
18,1845,1,-0.018812
18,1846,1,-0.015774
18,1847,1,-0.011579
18,1848,1,-0.019416
18,1849,1,-0.021708
18,1850,1,-0.025012
18,1851,1,-0.014811
18,1852,1,-0.020604
18,1853,1,-0.020432
18,1854,1,-0.020456
18,1855,1,-0.012907
18,1856,1,-0.013337
18,1857,1,-0.021879
18,1858,1,-0.00884
18,1859,1,-0.0215199999999999
18,1860,1,-0.020266
18,1861,1,-0.021362
18,1862,1,-0.017922
18,1863,1,-0.02251
18,1864,1,-0.022846
18,1865,1,-0.023771
18,1866,1,-0.021562
18,1867,1,-0.0153699999999999
18,1868,1,-0.0131849999999999
18,1869,1,-0.022753
18,1870,1,-0.024405
18,1871,1,-0.016349
18,1872,1,-0.005936
18,1873,1,-0.019895
18,1874,1,-0.016964
18,1875,1,-0.01835
18,1876,1,-0.025188
18,1877,1,-0.016827
18,1878,1,-0.01649
18,1879,1,-0.019348
18,1880,1,-0.023918
18,1881,1,-0.018195
18,1882,1,-0.018948
18,1883,1,-0.022895
18,1884,1,-0.022275
18,1885,1,-0.016492
18,1886,1,-0.010277
18,1887,1,-0.017026
18,1888,1,-0.019166
18,1889,1,-0.016537
18,1890,1,-0.024656
18,1891,1,-0.018227
18,1892,1,-0.014946
18,1893,1,-0.02209
18,1894,1,-0.014536
18,1895,1,-0.0143229999999999
18,1896,1,-0.014187
18,1897,1,-0.0214639999999999
18,1898,1,-0.019806
18,1899,1,-0.022451
18,1900,1,-0.0174
18,1901,1,-0.018363
18,1902,1,-0.0237889999999999
18,1903,1,-0.013315
18,1904,1,-0.019663
18,1905,1,-0.016159
18,1906,1,-0.0173819999999999
18,1907,1,-0.0146889999999999
18,1908,1,-0.014258
18,1909,1,-0.01079
18,1910,1,-0.01555
18,1911,1,-0.016489
18,1912,1,-0.015674
18,1913,1,-0.011838
18,1914,1,-0.019785
18,1915,1,-0.028731
18,1916,1,-0.01559
18,1917,1,-0.021865
18,1918,1,-0.014331
18,1919,1,-0.019908
18,1920,1,-0.0141
18,1921,1,-0.023743
18,1922,1,-0.015112
18,1923,1,-0.01328
18,1924,1,-0.017855
18,1925,1,-0.008409
18,1926,1,-0.012272
18,1927,1,-0.01039
18,1928,1,-0.017927
18,1929,1,-0.021904
18,1930,1,-0.0223389999999999
18,1931,1,-0.020208
18,1932,1,-0.01764
18,1933,1,-0.007011
18,1934,1,-0.016645
18,1935,1,-0.016862
18,1936,1,-0.015408
18,1937,1,-0.023237
18,1938,1,-0.019994
18,1939,1,-0.0138509999999999
18,1940,1,-0.013047
18,1941,1,-0.014687
18,1942,1,-0.01681
18,1943,1,-0.0188699999999999
18,1944,1,-0.0119049999999999
18,1945,1,-0.01228
18,1946,1,-0.019105
18,1947,1,-0.017301
18,1948,1,-0.017174
18,1949,1,-0.003625
18,1950,1,-0.011514
18,1951,1,-0.021031
18,1952,1,-0.017661
18,1953,1,-0.016523
18,1954,1,-0.0268209999999999
18,1955,1,-0.022458
18,1956,1,-0.0120019999999999
18,1957,1,-0.007917
18,1958,1,-0.018962
18,1959,1,-0.016324
18,1960,1,-0.0177219999999999
18,1961,1,-0.010536
18,1962,1,-0.026841
18,1963,1,-0.00098
18,1964,1,-0.0089489999999999
18,1965,1,-0.008258
18,1966,1,-0.013224
18,1967,1,-0.018827
18,1968,1,-0.020626
18,1969,1,-0.019386
18,1970,1,-0.018795
18,1971,1,-0.007219
18,1972,1,-0.002201
18,1973,1,-0.030378
18,1974,1,-0.016482
18,1975,1,-0.016916
18,1976,1,-0.011859
18,1977,1,-0.007326
18,1978,1,-0.019925
18,1979,1,-0.025396
18,1980,1,-0.027012
18,1981,1,-0.0293949999999999
18,1982,1,-0.032623
18,1983,1,-0.011928
18,1984,1,-0.01865
18,1985,1,-0.011658
18,1986,1,-0.012683
18,1987,1,-0.017193
18,1988,1,-0.006993
18,1989,1,-0.005101
18,1990,1,-0.011075
18,1991,1,-0.009651
18,1992,1,-0.031737
18,1993,1,-0.020015
18,1994,1,-0.0079519999999999
18,1995,1,-0.01892
18,1996,1,-0.024175
18,1997,1,-0.018361
18,1998,1,-0.026448
18,1999,1,-0.028738
18,2000,1,-0.020246
18,2001,1,-0.026233
18,2002,1,-0.016622
18,2003,1,-0.0184
18,2004,1,-0.012868
18,2005,1,-0.0058909999999999
18,2006,1,-0.013706
18,2007,1,-0.007279
18,2008,1,-0.0088659999999999
18,2009,1,-0.021959
18,2010,1,-0.019265
18,2011,1,-0.01529
18,2012,1,-0.009796
18,2013,1,-0.005935
18,2014,1,-0.018872
18,2015,1,-0.029474
18,2016,1,-0.036338
18,2017,1,-0.0244139999999999
18,2018,1,-0.018837
18,2019,1,-0.007959
18,2020,1,-0.013311
18,2021,1,-0.023609
18,2022,1,-0.012256
18,2023,1,-0.029396
18,2024,1,-0.003732
18,2025,1,-0.004454
18,2026,1,-0.002219
18,2027,1,-0.018406
18,2028,1,-0.031051
18,2029,1,-0.028751
18,2030,1,-0.021942
18,2031,1,-0.0258209999999999
18,2032,1,-0.024202
18,2033,1,-0.027286
18,2034,1,-0.030054
18,2035,1,-0.017561
18,2036,1,-0.023093
18,2037,1,-0.012215
18,2038,1,-0.012457
18,2039,1,-0.011933
18,2040,1,-0.020056
18,2041,1,-0.0154919999999999
18,2042,1,-0.012979
18,2043,1,-0.010962
18,2044,1,-0.010702
18,2045,1,-0.012762
18,2046,1,-0.02439
18,2047,1,-0.025729
18,2048,1,-0.024214
18,2049,1,-0.021552
18,2050,1,-0.02469
18,2051,1,-0.025822
18,2052,1,-0.01903
18,2053,1,-0.017659
18,2054,1,-0.007677
18,2055,1,-0.021578
18,2056,1,-0.01789
18,2057,1,-0.022625
18,2058,1,-0.014253
18,2059,1,-0.016741
18,2060,1,-0.013353
18,2061,1,-0.018606
18,2062,1,-0.01678
18,2063,1,-0.018305
18,2064,1,-0.025215
18,2065,1,-0.017727
18,2066,1,-0.020169
18,2067,1,-0.023027
18,2068,1,-0.025363
18,2069,1,-0.020079
18,2070,1,-0.021245
18,2071,1,-0.0202439999999999
18,2072,1,-0.019883
18,2073,1,-0.017241
18,2074,1,-0.009791
18,2075,1,-0.011002
18,2076,1,-0.019711
18,2077,1,-0.025788
18,2078,1,-0.020284
18,2079,1,-0.013056
18,2080,1,-0.019863
18,2081,1,-0.025309
18,2082,1,-0.020558
18,2083,1,-0.023703
18,2084,1,-0.020227
18,2085,1,-0.014958
18,2086,1,-0.0187939999999999
18,2087,1,-0.023437
18,2088,1,-0.013037
18,2089,1,-0.012117
18,2090,1,-0.015668
18,2091,1,-0.0183319999999999
18,2092,1,-0.021243
18,2093,1,-0.015247
18,2094,1,-0.015498
18,2095,1,-0.017383
18,2096,1,-0.01708
18,2097,1,-0.028788
18,2098,1,-0.024617
18,2099,1,-0.019336
18,2100,1,-0.020086
18,2101,1,-0.017457
18,2102,1,-0.016923
18,2103,1,-0.01622
18,2104,1,-0.017307
18,2105,1,-0.011632
18,2106,1,-0.0146069999999999
18,2107,1,-0.013752
18,2108,1,-0.01908
18,2109,1,-0.0224469999999999
18,2110,1,-0.0132909999999999
18,2111,1,-0.017833
18,2112,1,-0.019496
18,2113,1,-0.023478
18,2114,1,-0.018786
18,2115,1,-0.019878
18,2116,1,-0.013574
18,2117,1,-0.010554
18,2118,1,-0.018222
18,2119,1,-0.016246
18,2120,1,-0.010716
18,2121,1,-0.019743
18,2122,1,-0.017425
18,2123,1,-0.006441
18,2124,1,-0.021043
18,2125,1,-0.011186
18,2126,1,-0.01479
18,2127,1,-0.0226169999999999
18,2128,1,-0.0198449999999999
18,2129,1,-0.0161949999999999
18,2130,1,-0.011293
18,2131,1,-0.020233
18,2132,1,-0.017996
18,2133,1,-0.015855
18,2134,1,-0.013526
18,2135,1,-0.017918
18,2136,1,-0.023571
18,2137,1,-0.0233349999999999
18,2138,1,-0.019976
18,2139,1,-0.0124739999999999
18,2140,1,-0.00352
18,2141,1,-0.012668
18,2142,1,-0.010844
18,2143,1,-0.01329
18,2144,1,-0.021998
