TIME1,FT101,PI101,PI102,PT101,TT101,LV101,PV101A,PV101B,FV101
10557,1718.94796,0.496752603,1.541743171,0.507657522,38.17789158,0.920858026,1.016360962,0,100
10558,1715.369313,0.498501495,1.535792134,0.507960998,38.18875257,0.923639433,0.11731847,0,100
10559,1705.115268,0.499963003,1.51989604,0.509029177,38.29815033,0.926629482,0.006768344,0,100
10560,1688.68466,0.501354598,1.497913679,0.512152793,38.22134368,0.929411125,0,0.27789157,100
10561,1672.11145,0.503102316,1.481231732,0.512326797,38.09453407,0.932175374,0,1.031927378,100
10562,1658.854144,0.504539298,1.472896992,0.511068124,37.96865931,0.934645769,0,1.13800561,100
10563,1639.730865,0.505437145,1.454675733,0.511825394,38.15803553,0.936765588,0,0.921972328,100
10564,1626.005106,0.506316943,1.448142512,0.511580508,38.5364189,0.938735699,0,1.153611449,100
10565,1611.387072,0.50696994,1.438965644,0.513350595,38.60152685,0.940705586,0,1.163429283,100
10566,1594.902171,0.507850645,1.426739224,0.513513262,38.56134622,0.942279093,0,1.626276772,100
