TIME1,FT101,PI101,PI102,PT101,TT101,LV101,PV101A,PV101B,FV101
12345,16485.25801,0.4812876,1.57083071,0.503931621,39.66581222,40.34249634,0,2.915533354,37.89152373
12346,16366.60159,0.481711109,1.551817166,0.503560338,39.70211446,40.3337485,0,3.265052566,38.0579115
12347,16307.83935,0.482076561,1.550286778,0.50130948,39.82937322,40.32743528,0,3.20295222,38.13222936
12348,16268.08182,0.481864717,1.550209137,0.498363687,39.4984141,40.31871572,0,2.714965666,38.17868418
12349,16215.44121,0.481085512,1.543583392,0.497115035,39.86126986,40.30607122,0,2.057891447,38.24912091
12350,16173.45913,0.480245965,1.539164728,0.497698189,40.09256445,40.29533332,0,1.76732058,38.30519087
12351,16206.0734,0.479693345,1.549016109,0.496173855,39.79339752,40.28528311,0,1.882954685,38.23981933
12352,16194.626,0.478864711,1.545630425,0.494713351,39.982599,40.27386663,0,1.526557245,38.2456791
12353,16271.20906,0.477955645,1.559579776,0.494530521,40.0218603,40.26222584,0,1.176169821,38.10578883
12354,16277.17655,0.477101986,1.556839506,0.492533096,39.89847391,40.25363553,0,1.10586511,38.07850154
12355,16237.29973,0.476078494,1.546728835,0.491139238,39.9507063,40.24326219,0,0.625363638,38.12711728
12356,16158.0859,0.475048819,1.534753071,0.493557267,40.14442879,40.23631645,0,0.269980725,38.24374191
12357,16121.93108,0.474754667,1.534415213,0.492329646,40.39684174,40.22712908,0,0.766512003,38.29378604
12358,16122.25953,0.474233694,1.539126591,0.493856261,40.85320676,40.21529862,0,0.454248472,38.2854359
12359,16105.97825,0.47408046,1.536610429,0.494853073,40.98900028,40.20153961,0,0.756313187,38.30470334
12360,16021.65968,0.474182779,1.521265668,0.496030903,41.0961346,40.18917507,0,0.94730376,38.43822684
12361,15859.75792,0.474590322,1.496519353,0.494134432,41.03455591,40.17836759,0,1.184596386,38.70624515
12362,15699.78163,0.474646312,1.478475213,0.494337032,40.70689314,40.1665826,0,0.735112081,38.98142118
12363,15551.27058,0.474757032,1.464209938,0.491932831,40.73151377,40.15120855,0,0.748537747,42.57575754
12364,15478.76899,0.474375719,1.461799414,0.490854138,40.97739007,40.1313354,0,0.175244207,42.85311887
12365,15405.23792,0.473797868,1.454438864,0.488647708,41.01164808,40.11000417,0.112370648,0,43.13683336
12366,15630.98766,0.472611666,1.455243854,0.488150473,40.90995775,40.08772701,0.660222856,0,42.92725056
12367,15776.86904,0.471504796,1.446805555,0.488985252,41.02543499,40.06712499,0.83478684,0,42.83612073
12368,15890.45599,0.47082694,1.438962228,0.488187804,40.93792307,40.05715189,0.711716531,0,42.78939243
12369,15944.00695,0.470171396,1.431545471,0.490015721,40.7677156,40.04958889,0.952122294,0,42.83529446
12370,15970.8328,0.470047253,1.426410176,0.49082605,40.70150612,40.04066072,0.604894054,0,42.92223979
12371,16026.2845,0.470125034,1.429669117,0.491155726,40.49532353,40.0301119,0.477078448,0,42.95983486
12372,15972.75559,0.470204789,1.415769764,0.492693997,40.27697295,40.01831973,0.453193221,0,43.17522476
12373,15889.80122,0.470688028,1.4019148,0.493049937,40.64706053,40.00599353,0.154956702,0,43.44300448
12374,15831.33298,0.471196907,1.395866831,0.493175043,40.44647121,39.99561552,0.114875179,0,43.67534835
12375,15774.05643,0.47160364,1.389188898,0.491056418,40.5868687,39.98100433,0.12488906,0,43.90945122
12376,15664.63343,0.471511707,1.374033436,0.493461807,40.69610563,39.964327,0.640176394,0,44.23399147
12377,15700.68037,0.471996302,1.382158261,0.489757019,40.65874248,39.9484429,0.14695087,0,44.32347283
12378,15842.38874,0.471494854,1.400595633,0.488575987,40.32808015,39.93220231,1.018340534,0,44.23482656
12379,16020.1503,0.470714536,1.415999344,0.487502519,40.30506968,39.91276099,1.340999638,0,44.07711844
12380,16029.92608,0.469819024,1.403062543,0.489112245,40.35381515,39.89878625,1.645898698,0,44.18756193
12381,15970.2094,0.46959686,1.38773978,0.486421768,40.39138744,39.89034366,1.35164158,0,44.41301522
12382,15862.97842,0.468966894,1.373190523,0.488553287,40.39713918,39.88435997,2.018226781,0,44.72135417
12383,15739.22017,0.468937286,1.35972954,0.487773975,40.3823607,39.87193437,1.612249596,0,45.06405727
12384,15697.396,0.468791527,1.358934657,0.487491445,40.22350015,39.8561759,1.850941376,0,45.2783426
12385,15641.53374,0.468542521,1.352716224,0.486691959,40.29653525,39.83838992,1.981895149,0,45.51866405
12386,15712.18074,0.468205086,1.36240853,0.484061537,40.19533668,39.8190469,2.230976275,0,45.55204928
12387,15685.74381,0.467281786,1.353908285,0.486088702,40.31839396,39.80237417,2.897330697,0,45.74246078
12388,15581.36569,0.467043425,1.336582883,0.484962314,40.56221976,39.7846572,2.527866347,0,46.06425837
12389,15520.09142,0.466740816,1.330588426,0.482427169,40.67719503,39.77174189,2.858379074,0,46.32101135
12390,15531.63615,0.465952536,1.334009302,0.479907991,40.84963311,39.75515374,3.512761614,0,46.46051507
12391,15625.99953,0.464734734,1.344250496,0.478811294,40.88975378,39.73395682,4.177486733,0,46.46146968
12392,15804.15903,0.463444591,1.360947329,0.481115636,40.69438639,39.71388173,4.535297914,0,46.3169483
12393,15919.70547,0.462760914,1.364349688,0.484247859,40.61009364,39.6967322,4.132206775,0,46.26521285
12394,16097.73538,0.462883156,1.377759315,0.48560671,40.73775866,39.68324411,3.529754362,0,46.10210993
12395,16347.48581,0.463164429,1.4011,0.48332523,40.29906429,39.67428536,3.30997032,0,45.80827015
12396,16514.11278,0.462799037,1.408419323,0.486280156,40.32629157,39.66401145,3.903607055,0,45.63676379
12397,16752.4176,0.463147833,1.429008858,0.488909208,40.34760864,39.65742903,3.328982614,0,45.33532134
12398,16949.54353,0.463841991,1.443507799,0.491595274,40.04867733,39.65654729,2.811590411,0,45.08714907
12399,17216.0851,0.464916927,1.469334691,0.49094369,39.97682428,39.65443834,2.266881947,0,44.71085311
12400,17454.21084,0.465531373,1.489706363,0.493882004,40.15229355,39.65733854,2.460040107,0,44.36478244
12401,17647.10209,0.466578191,1.503253948,0.49429798,39.80391723,39.66177339,1.847260009,0,44.0787419
12402,17799.81091,0.46750997,1.514397203,0.495194797,39.59434766,39.67163289,1.787106498,0,43.8472199
12403,17929.4811,0.468436201,1.525606254,0.491249379,39.24764985,39.6838723,1.616235353,0,43.64426079
12404,18001.14546,0.468375349,1.529465631,0.494362223,39.7768294,39.6968409,2.532355774,0,43.52952452
12405,18125.23816,0.46898416,1.545766021,0.496965378,39.54185627,39.71080422,1.878537752,0,43.32296095
12406,18202.16013,0.469910909,1.552899527,0.499261117,39.3904305,39.72635928,1.322534084,0,43.18694754
12407,18314.96142,0.471129872,1.566911115,0.50137134,39.62242781,39.74169018,0.821535488,0,42.98630795
12408,18344.8263,0.472476131,1.566310808,0.500842477,39.77505922,39.76128739,0.349743894,0,42.91645527
12409,18387.79911,0.473512797,1.571175114,0.501524927,40.10324528,39.78142198,0.461460216,0,42.82287962
12410,18424.00088,0.474463531,1.576814065,0.50191806,39.73031883,39.8047409,0.302934087,0,42.73782074
12411,18432.0978,0.475288156,1.576925491,0.501532799,39.94089776,39.82676904,0.205895521,0,42.6972114
12412,18426.41926,0.475898426,1.576130617,0.501087938,40.30483729,39.85052333,0.282222612,0,42.67900623
12413,18406.78993,0.476311927,1.574272767,0.501930171,40.34204736,39.87598407,0.374108397,0,42.68437861
12414,18423.62712,0.476825078,1.579728053,0.501291194,40.59470908,39.90150132,0.178201127,0,42.63032696
12415,18467.41708,0.477066841,1.58815586,0.50277494,40.45564554,39.92754827,0.311674388,0,42.53034834
12416,18480.44331,0.477518588,1.58833771,0.505894555,40.61006447,39.95408562,0,0.030011804,42.478758
12417,18469.15801,0.478536144,1.585356006,0.502592151,40.76431083,39.98325119,0,0.748747107,42.46678836
12418,18401.91163,0.478720255,1.57490134,0.501748199,41.15692544,40.01506234,0,0.036475189,42.54866023
12419,18227.44833,0.478764013,1.549417711,0.50364711,41.23210483,40.04674395,0.139579188,0,42.81324482
12420,18099.27971,0.479318682,1.538871307,0.505430559,40.96931891,40.07827625,0,0.29824033,43.01196071
12421,18032.04371,0.480095966,1.538726446,0.506385057,40.94160386,40.1082669,0,0.720467193,43.11748751
12422,18025.32755,0.480847467,1.543247338,0.509462801,41.11869716,40.13368948,0,0.965574528,43.1266124
12423,18117.95623,0.482013024,1.55990433,0.50887242,41.0513253,40.16066851,0,1.694723713,42.97085731
12424,18225.19458,0.482718435,1.572546458,0.507953336,41.05590134,40.19077766,0,1.613638041,42.7848635
12425,18309.48805,0.48306889,1.578374645,0.506991476,41.28814714,40.22370888,0,1.45518305,42.63018672
12426,18338.22432,0.483175907,1.576610763,0.508482543,41.05648468,40.26178838,0,1.282026897,42.56256232
12427,18230.84036,0.483609897,1.555652335,0.507191323,41.05600194,40.30209877,0,1.656715565,42.71960288
12428,18115.1443,0.483851179,1.542119728,0.505187224,41.04513482,40.3427894,0,1.412199425,42.89734734
12429,18112.57821,0.483671113,1.551943015,0.509709344,40.8655661,40.3825644,0,0.999827527,42.89424808
12430,18122.17648,0.484302199,1.556841168,0.509803565,41.42325672,40.41727903,0,2.04809525,42.87107156
12431,18182.2661,0.484808391,1.565942611,0.508960131,41.23841773,40.45160346,0,2.122743584,42.76326313
12432,18273.98402,0.484999832,1.578253543,0.509599945,41.14798686,40.49161867,0,1.986468786,42.59897948
12433,18356.6872,0.485231194,1.586391025,0.511225465,41.08540557,40.53316022,0,2.180027478,42.44382642
12434,18425.34004,0.48573913,1.592467455,0.512911934,40.57267889,40.57733279,0,2.599381947,42.30676011
12435,18446.58195,0.486486193,1.591863207,0.515502079,40.34425013,40.62442798,0,3.041420844,42.2441918
